year,state_city,rev_total
1999,NY: Buffalo,6055.62
2000,NY: Buffalo,6278.42
2001,NY: Buffalo,6395.61
2002,NY: Buffalo,6678.55
2003,NY: Buffalo,6389.8
2004,NY: Buffalo,6760.83
2005,NY: Buffalo,6768.34
2006,NY: Buffalo,6816.5
2007,NY: Buffalo,7480.18
2008,NY: Buffalo,7530.26
2009,NY: Buffalo,8378.74
2010,NY: Buffalo,8227.03
2011,NY: Buffalo,8323.28
2012,NY: Buffalo,8269.2
2013,NY: Buffalo,8373.1
2014,NY: Buffalo,7692.44
2015,NY: Buffalo,7607.04
2016,NY: Buffalo,7899.94
2017,NY: Buffalo,7951.49
1977,NY: New York,8811.43
1978,NY: New York,8363.2
1979,NY: New York,7756.58
1980,NY: New York,7591.98
1981,NY: New York,7501.72
1982,NY: New York,7263.66
1983,NY: New York,7953.15
1984,NY: New York,7959.57
1985,NY: New York,8712.32
1986,NY: New York,9183.47
1987,NY: New York,9579.64
1988,NY: New York,9693.57
1989,NY: New York,9481.83
1990,NY: New York,9834.92
1991,NY: New York,10274.88
1992,NY: New York,10852.31
1993,NY: New York,10353.82
1994,NY: New York,10083.46
1995,NY: New York,10238.44
1996,NY: New York,10281.4
1997,NY: New York,10668.61
1998,NY: New York,11809.11
1999,NY: New York,10795.59
2000,NY: New York,11585.2
2001,NY: New York,10325.33
2002,NY: New York,9574.85
2003,NY: New York,10251.88
2004,NY: New York,12242.72
2005,NY: New York,12131.71
2006,NY: New York,12874.29
2007,NY: New York,14441.85
2008,NY: New York,11340.23
2009,NY: New York,9186.98
2010,NY: New York,13855.83
2011,NY: New York,13408.26
2012,NY: New York,12326.27
2013,NY: New York,14546.03
2014,NY: New York,16133.11
2015,NY: New York,13933.77
2016,NY: New York,13989.62
2017,NY: New York,16281.99
1977,NY: Niagara Falls,6824.03
1978,NY: Niagara Falls,7481.82
1979,NY: Niagara Falls,5092.29
1980,NY: Niagara Falls,5077.53
1981,NY: Niagara Falls,4737.2
1982,NY: Niagara Falls,4774.85
1983,NY: Niagara Falls,4633.3
1984,NY: Niagara Falls,4618.04
1985,NY: Niagara Falls,5055.68
1986,NY: Niagara Falls,5446.64
1987,NY: Niagara Falls,5831.55
1988,NY: Niagara Falls,5815.65
1989,NY: Niagara Falls,5811.16
1990,NY: Niagara Falls,5616.54
1991,NY: Niagara Falls,5920.19
1992,NY: Niagara Falls,5993.7
1993,NY: Niagara Falls,6108.99
1994,NY: Niagara Falls,6033.1
1995,NY: Niagara Falls,6266.08
1996,NY: Niagara Falls,6724.71
1997,NY: Niagara Falls,6812.93
1998,NY: Niagara Falls,6860.53
1999,NY: Niagara Falls,6882.89
2000,NY: Niagara Falls,6836.85
2001,NY: Niagara Falls,6872.91
2002,NY: Niagara Falls,6950.82
2003,NY: Niagara Falls,7162.11
2004,NY: Niagara Falls,7378.41
2005,NY: Niagara Falls,7299.56
2006,NY: Niagara Falls,7331.25
2007,NY: Niagara Falls,7296.21
2008,NY: Niagara Falls,7262.48
2009,NY: Niagara Falls,7406.5
2010,NY: Niagara Falls,7706.84
2011,NY: Niagara Falls,6982.84
2012,NY: Niagara Falls,6780.55
2013,NY: Niagara Falls,6511.17
2014,NY: Niagara Falls,8833.29
2015,NY: Niagara Falls,7503.31
2016,NY: Niagara Falls,7685.84
2017,NY: Niagara Falls,7459.41
1977,NY: Rochester,5151.99
1978,NY: Rochester,5278.7
1979,NY: Rochester,5182.58
1980,NY: Rochester,4785.26
1981,NY: Rochester,4807.35
1982,NY: Rochester,4849.73
1983,NY: Rochester,4795.21
1984,NY: Rochester,5000.37
1985,NY: Rochester,5325.69
1986,NY: Rochester,5568.06
1987,NY: Rochester,5686.22
1988,NY: Rochester,6321.32
1989,NY: Rochester,6077.88
1990,NY: Rochester,6249.33
1991,NY: Rochester,6187.32
1992,NY: Rochester,6413.1
1993,NY: Rochester,5891.68
1994,NY: Rochester,6122.71
1995,NY: Rochester,6700.08
1996,NY: Rochester,6533.64
1997,NY: Rochester,6409.19
1998,NY: Rochester,6790.22
1999,NY: Rochester,6950.2
2000,NY: Rochester,6862.21
2001,NY: Rochester,7034.88
2002,NY: Rochester,7135.17
2003,NY: Rochester,7226.16
2004,NY: Rochester,7056.47
2005,NY: Rochester,7378.8
2006,NY: Rochester,7194.94
2007,NY: Rochester,7434.03
2008,NY: Rochester,7426.91
2009,NY: Rochester,7904.24
2010,NY: Rochester,7670.0
2011,NY: Rochester,8060.68
2012,NY: Rochester,7805.79
2013,NY: Rochester,7947.15
2014,NY: Rochester,7633.88
2015,NY: Rochester,7882.72
2016,NY: Rochester,7948.89
2017,NY: Rochester,8164.48
1977,NY: Rome,4759.81
1978,NY: Rome,6138.31
1979,NY: Rome,4354.6
1980,NY: Rome,4003.39
1981,NY: Rome,4023.53
1982,NY: Rome,4292.45
1983,NY: Rome,4353.82
1984,NY: Rome,4502.4
1985,NY: Rome,4622.1
1986,NY: Rome,4944.01
1987,NY: Rome,5232.49
1988,NY: Rome,5253.64
1989,NY: Rome,5204.05
1990,NY: Rome,5145.18
1991,NY: Rome,5969.38
1992,NY: Rome,6026.79
1993,NY: Rome,5957.67
1994,NY: Rome,6167.03
1995,NY: Rome,6467.57
1996,NY: Rome,6617.1
1997,NY: Rome,6074.9
1998,NY: Rome,5707.11
1999,NY: Rome,6123.45
2000,NY: Rome,6020.87
2001,NY: Rome,6227.67
2002,NY: Rome,5942.35
2003,NY: Rome,5951.01
2004,NY: Rome,6035.73
2005,NY: Rome,6136.47
2006,NY: Rome,6428.61
2007,NY: Rome,6526.16
2008,NY: Rome,6502.28
2009,NY: Rome,6758.73
2010,NY: Rome,6679.15
2011,NY: Rome,6711.11
2012,NY: Rome,6406.19
2013,NY: Rome,6406.79
2014,NY: Rome,6609.44
2015,NY: Rome,6672.63
2016,NY: Rome,6671.14
2017,NY: Rome,6851.69
1977,NY: Schenectady,3666.23
1978,NY: Schenectady,3717.16
1979,NY: Schenectady,3623.12
1980,NY: Schenectady,3524.8
1981,NY: Schenectady,3468.49
1982,NY: Schenectady,3432.82
1983,NY: Schenectady,3597.38
1984,NY: Schenectady,3840.69
1985,NY: Schenectady,3962.44
1986,NY: Schenectady,4013.3
1987,NY: Schenectady,4184.27
1988,NY: Schenectady,4281.06
1989,NY: Schenectady,4352.77
1990,NY: Schenectady,4329.92
1991,NY: Schenectady,4414.24
1992,NY: Schenectady,4550.39
1993,NY: Schenectady,4692.98
1994,NY: Schenectady,4828.14
1995,NY: Schenectady,4901.56
1996,NY: Schenectady,5207.58
1997,NY: Schenectady,5242.28
1998,NY: Schenectady,5037.61
1999,NY: Schenectady,5308.46
2000,NY: Schenectady,5446.0
2001,NY: Schenectady,5918.6
2002,NY: Schenectady,5871.74
2003,NY: Schenectady,6016.33
2004,NY: Schenectady,6673.13
2005,NY: Schenectady,6806.38
2006,NY: Schenectady,6716.15
2007,NY: Schenectady,6734.55
2008,NY: Schenectady,6453.95
2009,NY: Schenectady,6800.79
2010,NY: Schenectady,6371.92
2011,NY: Schenectady,6609.8
2012,NY: Schenectady,6327.51
2013,NY: Schenectady,6547.61
2014,NY: Schenectady,6573.02
2015,NY: Schenectady,6729.21
2016,NY: Schenectady,6765.31
2017,NY: Schenectady,6784.81
1977,NY: Syracuse,4784.83
1978,NY: Syracuse,4610.71
1979,NY: Syracuse,4249.16
1980,NY: Syracuse,3854.51
1981,NY: Syracuse,3510.78
1982,NY: Syracuse,4232.86
1983,NY: Syracuse,4073.6
1984,NY: Syracuse,4342.7
1985,NY: Syracuse,4788.55
1986,NY: Syracuse,4709.2
1987,NY: Syracuse,4944.98
1988,NY: Syracuse,5112.12
1989,NY: Syracuse,5123.73
1990,NY: Syracuse,5120.29
1991,NY: Syracuse,5578.97
1992,NY: Syracuse,5568.1
1993,NY: Syracuse,5720.79
1994,NY: Syracuse,5433.25
1995,NY: Syracuse,3721.64
1996,NY: Syracuse,5657.42
1997,NY: Syracuse,5434.53
1998,NY: Syracuse,5499.9
1999,NY: Syracuse,5673.96
2000,NY: Syracuse,5735.44
2001,NY: Syracuse,5936.29
2002,NY: Syracuse,6059.68
2003,NY: Syracuse,6205.28
2004,NY: Syracuse,6204.56
2005,NY: Syracuse,7387.77
2006,NY: Syracuse,6979.14
2007,NY: Syracuse,7354.09
2008,NY: Syracuse,7376.97
2009,NY: Syracuse,7738.89
2010,NY: Syracuse,7545.24
2011,NY: Syracuse,7784.98
2012,NY: Syracuse,8052.57
2013,NY: Syracuse,8153.17
2014,NY: Syracuse,7100.64
2015,NY: Syracuse,7272.09
2016,NY: Syracuse,6857.77
2017,NY: Syracuse,6850.07
1977,NY: Troy,5051.54
1978,NY: Troy,5176.67
1979,NY: Troy,3966.5
1980,NY: Troy,3593.0
1981,NY: Troy,3363.63
1982,NY: Troy,3742.34
1983,NY: Troy,3647.65
1984,NY: Troy,3673.4
1985,NY: Troy,3899.14
1986,NY: Troy,4282.49
1987,NY: Troy,4282.95
1988,NY: Troy,4343.38
1989,NY: Troy,4627.64
1990,NY: Troy,4710.05
1991,NY: Troy,5052.29
1992,NY: Troy,4844.9
1993,NY: Troy,4635.66
1994,NY: Troy,5024.81
1995,NY: Troy,5493.14
1996,NY: Troy,5360.36
1997,NY: Troy,5895.44
1998,NY: Troy,5358.8
1999,NY: Troy,5524.89
2000,NY: Troy,5712.06
2001,NY: Troy,5875.35
2002,NY: Troy,5874.26
2003,NY: Troy,6075.47
2004,NY: Troy,6367.08
2005,NY: Troy,6610.5
2006,NY: Troy,6609.44
2007,NY: Troy,6980.47
2008,NY: Troy,7050.19
2009,NY: Troy,7428.86
2010,NY: Troy,7397.95
2011,NY: Troy,7809.45
2012,NY: Troy,7034.4
2013,NY: Troy,7181.65
2014,NY: Troy,6961.16
2015,NY: Troy,7012.81
2016,NY: Troy,7165.15
2017,NY: Troy,7227.88
1977,NY: Utica,3695.07
1978,NY: Utica,3786.07
1979,NY: Utica,3651.16
1980,NY: Utica,3351.06
1981,NY: Utica,3535.22
1982,NY: Utica,3293.92
1983,NY: Utica,3391.94
1984,NY: Utica,3364.33
1985,NY: Utica,3871.84
1986,NY: Utica,3831.89
1987,NY: Utica,4311.03
1988,NY: Utica,4338.82
1989,NY: Utica,4205.37
1990,NY: Utica,4479.18
1991,NY: Utica,4664.85
1992,NY: Utica,4484.12
1993,NY: Utica,4652.5
1994,NY: Utica,5105.63
1995,NY: Utica,5281.62
1996,NY: Utica,5446.79
1997,NY: Utica,5653.12
1998,NY: Utica,5333.61
1999,NY: Utica,5421.91
2000,NY: Utica,5351.2
2001,NY: Utica,5644.98
2002,NY: Utica,5386.6
2003,NY: Utica,5609.93
2004,NY: Utica,5646.92
2005,NY: Utica,5760.8
2006,NY: Utica,5903.83
2007,NY: Utica,5935.88
2008,NY: Utica,5827.0
2009,NY: Utica,6146.91
2010,NY: Utica,6220.04
2011,NY: Utica,6380.1
2012,NY: Utica,6302.3
2013,NY: Utica,6252.35
2014,NY: Utica,6334.81
2015,NY: Utica,6258.11
2016,NY: Utica,6738.99
2017,NY: Utica,6697.69
1977,NY: Yonkers,4991.94
1978,NY: Yonkers,4988.1
1979,NY: Yonkers,4691.78
1980,NY: Yonkers,4484.71
1981,NY: Yonkers,4286.15
1982,NY: Yonkers,4383.42
1983,NY: Yonkers,4427.74
1984,NY: Yonkers,4628.54
1985,NY: Yonkers,5019.56
1986,NY: Yonkers,5286.95
1987,NY: Yonkers,5731.51
1988,NY: Yonkers,5951.16
1989,NY: Yonkers,6100.27
1990,NY: Yonkers,6231.55
1991,NY: Yonkers,6347.74
1992,NY: Yonkers,6611.97
1993,NY: Yonkers,6366.98
1994,NY: Yonkers,5332.03
1995,NY: Yonkers,3947.99
1996,NY: Yonkers,6507.39
1997,NY: Yonkers,6642.3
1998,NY: Yonkers,7087.36
1999,NY: Yonkers,7905.22
2000,NY: Yonkers,7287.09
2001,NY: Yonkers,7615.16
2002,NY: Yonkers,7922.51
2003,NY: Yonkers,8091.23
2004,NY: Yonkers,8087.74
2005,NY: Yonkers,8531.61
2006,NY: Yonkers,8429.23
2007,NY: Yonkers,9189.33
2008,NY: Yonkers,9329.2
2009,NY: Yonkers,9818.27
2010,NY: Yonkers,9550.63
2011,NY: Yonkers,9467.05
2012,NY: Yonkers,9350.46
2013,NY: Yonkers,9261.48
2014,NY: Yonkers,9042.26
2015,NY: Yonkers,8941.89
2016,NY: Yonkers,9301.23
2017,NY: Yonkers,9458.94
1977,OH: Akron,3606.4
1978,OH: Akron,3441.95
1979,OH: Akron,3573.21
1980,OH: Akron,3894.17
1981,OH: Akron,3291.94
1982,OH: Akron,3314.63
1983,OH: Akron,3212.93
1984,OH: Akron,3780.93
1985,OH: Akron,3886.21
1986,OH: Akron,4349.01
1987,OH: Akron,4144.1
1988,OH: Akron,4160.72
1989,OH: Akron,4138.17
1990,OH: Akron,4154.04
1991,OH: Akron,4207.88
1992,OH: Akron,4320.46
1993,OH: Akron,4425.93
1994,OH: Akron,4149.32
1995,OH: Akron,4488.01
1996,OH: Akron,4832.64
1997,OH: Akron,4847.76
1998,OH: Akron,4848.98
1999,OH: Akron,5202.78
2000,OH: Akron,5193.35
2001,OH: Akron,5207.35
2002,OH: Akron,5414.54
2003,OH: Akron,5322.54
2004,OH: Akron,5424.63
2005,OH: Akron,5531.51
2006,OH: Akron,5448.69
2007,OH: Akron,5768.04
2008,OH: Akron,5753.18
2009,OH: Akron,5942.01
2010,OH: Akron,5769.82
2011,OH: Akron,5702.59
2012,OH: Akron,5427.1
2013,OH: Akron,5354.2
2014,OH: Akron,5749.35
2015,OH: Akron,5325.27
2016,OH: Akron,5220.04
2017,OH: Akron,5406.83
1977,OH: Canton,3104.04
1978,OH: Canton,3278.37
1979,OH: Canton,3182.54
1980,OH: Canton,3251.98
1981,OH: Canton,3174.66
1982,OH: Canton,3047.91
1983,OH: Canton,3118.81
1984,OH: Canton,3362.09
1985,OH: Canton,3301.02
1986,OH: Canton,3581.91
1987,OH: Canton,3472.97
1988,OH: Canton,3315.99
1989,OH: Canton,3481.15
1990,OH: Canton,3507.66
1991,OH: Canton,3539.27
1992,OH: Canton,3769.24
1993,OH: Canton,3923.86
1994,OH: Canton,3718.53
1995,OH: Canton,3570.49
1996,OH: Canton,4122.0
1997,OH: Canton,4274.49
1998,OH: Canton,4504.09
1999,OH: Canton,4729.11
2000,OH: Canton,4874.9
2001,OH: Canton,5113.26
2002,OH: Canton,5388.0
2003,OH: Canton,5409.99
2004,OH: Canton,5333.86
2005,OH: Canton,5210.98
2006,OH: Canton,5247.13
2007,OH: Canton,5137.6
2008,OH: Canton,5138.81
2009,OH: Canton,5058.36
2010,OH: Canton,4988.37
2011,OH: Canton,5186.34
2012,OH: Canton,5057.4
2013,OH: Canton,4920.86
2014,OH: Canton,4872.65
2015,OH: Canton,4797.95
2016,OH: Canton,4907.8
2017,OH: Canton,4997.72
1977,OH: Cincinnati,6880.54
1978,OH: Cincinnati,4592.41
1979,OH: Cincinnati,4690.88
1980,OH: Cincinnati,4530.9
1981,OH: Cincinnati,4304.57
1982,OH: Cincinnati,4332.83
1983,OH: Cincinnati,4396.33
1984,OH: Cincinnati,4551.85
1985,OH: Cincinnati,4677.14
1986,OH: Cincinnati,5261.31
1987,OH: Cincinnati,5473.03
1988,OH: Cincinnati,5375.35
1989,OH: Cincinnati,5287.94
1990,OH: Cincinnati,5614.57
1991,OH: Cincinnati,5580.71
1992,OH: Cincinnati,5727.72
1993,OH: Cincinnati,6463.42
1994,OH: Cincinnati,6148.76
1995,OH: Cincinnati,5857.74
1996,OH: Cincinnati,6394.76
1997,OH: Cincinnati,7087.25
1998,OH: Cincinnati,7702.98
1999,OH: Cincinnati,7399.83
2000,OH: Cincinnati,7398.68
2001,OH: Cincinnati,7554.65
2002,OH: Cincinnati,6555.09
2003,OH: Cincinnati,5604.25
2004,OH: Cincinnati,8330.42
2005,OH: Cincinnati,7917.29
2006,OH: Cincinnati,7873.97
2007,OH: Cincinnati,8295.1
2008,OH: Cincinnati,7855.59
2009,OH: Cincinnati,4419.4
2010,OH: Cincinnati,8436.75
2011,OH: Cincinnati,8116.7
2012,OH: Cincinnati,7064.03
2013,OH: Cincinnati,7629.34
2014,OH: Cincinnati,7001.11
2015,OH: Cincinnati,6953.34
2016,OH: Cincinnati,7383.74
2017,OH: Cincinnati,7852.48
1977,OH: Cleveland,5150.88
1978,OH: Cleveland,5236.74
1979,OH: Cleveland,5014.36
1980,OH: Cleveland,5167.94
1981,OH: Cleveland,4736.07
1982,OH: Cleveland,4880.95
1983,OH: Cleveland,4878.85
1984,OH: Cleveland,5259.16
1985,OH: Cleveland,5339.54
1986,OH: Cleveland,5398.64
1987,OH: Cleveland,5508.74
1988,OH: Cleveland,5605.64
1989,OH: Cleveland,5791.45
1990,OH: Cleveland,5799.82
1991,OH: Cleveland,6070.49
1992,OH: Cleveland,6033.57
1993,OH: Cleveland,6780.66
1994,OH: Cleveland,6160.03
1995,OH: Cleveland,6129.28
1996,OH: Cleveland,6439.5
1997,OH: Cleveland,6573.46
1998,OH: Cleveland,7219.16
1999,OH: Cleveland,7606.03
2000,OH: Cleveland,7787.63
2001,OH: Cleveland,8067.76
2002,OH: Cleveland,8182.56
2003,OH: Cleveland,8346.41
2004,OH: Cleveland,8384.18
2005,OH: Cleveland,8575.12
2006,OH: Cleveland,8860.6
2007,OH: Cleveland,9086.06
2008,OH: Cleveland,9319.19
2009,OH: Cleveland,9227.49
2010,OH: Cleveland,8975.88
2011,OH: Cleveland,8789.45
2012,OH: Cleveland,8446.89
2013,OH: Cleveland,8412.31
2014,OH: Cleveland,8476.51
2015,OH: Cleveland,8224.01
2016,OH: Cleveland,8211.67
2017,OH: Cleveland,8588.0
1977,OH: Cleveland Heights,3375.54
1978,OH: Cleveland Heights,3573.88
1979,OH: Cleveland Heights,3634.2
1980,OH: Cleveland Heights,3558.22
1981,OH: Cleveland Heights,3606.14
1982,OH: Cleveland Heights,3853.22
1983,OH: Cleveland Heights,4101.76
1984,OH: Cleveland Heights,4173.8
1985,OH: Cleveland Heights,4306.57
1986,OH: Cleveland Heights,4455.77
1987,OH: Cleveland Heights,4572.49
1988,OH: Cleveland Heights,4498.21
1989,OH: Cleveland Heights,4616.92
1990,OH: Cleveland Heights,4802.0
1991,OH: Cleveland Heights,4776.88
1992,OH: Cleveland Heights,4913.75
1993,OH: Cleveland Heights,5263.04
1994,OH: Cleveland Heights,5158.99
1995,OH: Cleveland Heights,5116.5
1996,OH: Cleveland Heights,5304.59
1997,OH: Cleveland Heights,5127.49
1998,OH: Cleveland Heights,5461.44
1999,OH: Cleveland Heights,5697.98
2000,OH: Cleveland Heights,5739.8
2001,OH: Cleveland Heights,5986.12
2002,OH: Cleveland Heights,6524.06
2003,OH: Cleveland Heights,6387.45
2004,OH: Cleveland Heights,6282.86
2005,OH: Cleveland Heights,6652.03
2006,OH: Cleveland Heights,6724.63
2007,OH: Cleveland Heights,6866.63
2008,OH: Cleveland Heights,6944.68
2009,OH: Cleveland Heights,7018.99
2010,OH: Cleveland Heights,6960.8
2011,OH: Cleveland Heights,6855.36
2012,OH: Cleveland Heights,6446.4
2013,OH: Cleveland Heights,6382.22
2014,OH: Cleveland Heights,6387.35
2015,OH: Cleveland Heights,6471.09
2016,OH: Cleveland Heights,6580.71
2017,OH: Cleveland Heights,6650.11
1977,OH: Columbus,3446.96
1978,OH: Columbus,3332.35
1979,OH: Columbus,3400.86
1980,OH: Columbus,3331.17
1981,OH: Columbus,3316.83
1982,OH: Columbus,3307.61
1983,OH: Columbus,3456.68
1984,OH: Columbus,3567.39
1985,OH: Columbus,3588.16
1986,OH: Columbus,3778.2
1987,OH: Columbus,3895.65
1988,OH: Columbus,3934.8
1989,OH: Columbus,3953.89
1990,OH: Columbus,3887.92
1991,OH: Columbus,4032.04
1992,OH: Columbus,4281.6
1993,OH: Columbus,4409.0
1994,OH: Columbus,4252.18
1995,OH: Columbus,4471.21
1996,OH: Columbus,4684.62
1997,OH: Columbus,4683.49
1998,OH: Columbus,4831.57
1999,OH: Columbus,5113.16
2000,OH: Columbus,5204.31
2001,OH: Columbus,5456.17
2002,OH: Columbus,5901.01
2003,OH: Columbus,5709.79
2004,OH: Columbus,5593.9
2005,OH: Columbus,5757.66
2006,OH: Columbus,5913.06
2007,OH: Columbus,6218.86
2008,OH: Columbus,6074.13
2009,OH: Columbus,6146.49
2010,OH: Columbus,6156.81
2011,OH: Columbus,6208.12
2012,OH: Columbus,6198.16
2013,OH: Columbus,6008.9
2014,OH: Columbus,5783.49
2015,OH: Columbus,5731.55
2016,OH: Columbus,5864.75
2017,OH: Columbus,5984.99
1977,OH: Dayton,4418.71
1978,OH: Dayton,4712.12
1979,OH: Dayton,4390.69
1980,OH: Dayton,4149.46
1981,OH: Dayton,4025.51
1982,OH: Dayton,4164.47
1983,OH: Dayton,4255.2
1984,OH: Dayton,4508.72
1985,OH: Dayton,4972.06
1986,OH: Dayton,5101.59
1987,OH: Dayton,5441.28
1988,OH: Dayton,5329.31
1989,OH: Dayton,5319.94
1990,OH: Dayton,5512.31
1991,OH: Dayton,5533.6
1992,OH: Dayton,5603.57
1993,OH: Dayton,5628.39
1994,OH: Dayton,5693.05
1995,OH: Dayton,5884.13
1996,OH: Dayton,5790.03
1997,OH: Dayton,5849.57
1998,OH: Dayton,6103.25
1999,OH: Dayton,6208.47
2000,OH: Dayton,6348.55
2001,OH: Dayton,6712.02
2002,OH: Dayton,6971.19
2003,OH: Dayton,6758.11
2004,OH: Dayton,6910.15
2005,OH: Dayton,6779.07
2006,OH: Dayton,6880.23
2007,OH: Dayton,7081.92
2008,OH: Dayton,7487.88
2009,OH: Dayton,7019.71
2010,OH: Dayton,7045.97
2011,OH: Dayton,6905.72
2012,OH: Dayton,6280.62
2013,OH: Dayton,6297.76
2014,OH: Dayton,6118.03
2015,OH: Dayton,5810.62
2016,OH: Dayton,5923.33
2017,OH: Dayton,6205.59
1977,OH: Euclid,3276.62
1978,OH: Euclid,3489.68
1979,OH: Euclid,3367.5
1980,OH: Euclid,3386.49
1981,OH: Euclid,3484.75
1982,OH: Euclid,3725.95
1983,OH: Euclid,3744.57
1984,OH: Euclid,3770.12
1985,OH: Euclid,3906.2
1986,OH: Euclid,4098.04
1987,OH: Euclid,4093.99
1988,OH: Euclid,3903.29
1989,OH: Euclid,4116.82
1990,OH: Euclid,4208.01
1991,OH: Euclid,4318.49
1992,OH: Euclid,4621.44
1993,OH: Euclid,4419.08
1994,OH: Euclid,4482.38
1995,OH: Euclid,4445.56
1996,OH: Euclid,4637.52
1997,OH: Euclid,4658.63
1998,OH: Euclid,4919.19
1999,OH: Euclid,4987.54
2000,OH: Euclid,5262.26
2001,OH: Euclid,5476.13
2002,OH: Euclid,5544.0
2003,OH: Euclid,5569.97
2004,OH: Euclid,5594.04
2005,OH: Euclid,5752.15
2006,OH: Euclid,5913.89
2007,OH: Euclid,6319.96
2008,OH: Euclid,6142.8
2009,OH: Euclid,6100.81
2010,OH: Euclid,6244.54
2011,OH: Euclid,6288.11
2012,OH: Euclid,6268.13
2013,OH: Euclid,5695.8
2014,OH: Euclid,5646.78
2015,OH: Euclid,5760.19
2016,OH: Euclid,5854.41
2017,OH: Euclid,6978.51
1977,OH: Lima,3301.36
1978,OH: Lima,3256.66
1979,OH: Lima,3225.24
1980,OH: Lima,3153.56
1981,OH: Lima,2993.13
1982,OH: Lima,2777.48
1983,OH: Lima,2577.08
1984,OH: Lima,2937.86
1985,OH: Lima,3306.57
1986,OH: Lima,3350.41
1987,OH: Lima,3312.77
1988,OH: Lima,3328.18
1989,OH: Lima,3242.87
1990,OH: Lima,3359.4
1991,OH: Lima,3567.8
1992,OH: Lima,3875.81
1993,OH: Lima,3660.95
1994,OH: Lima,3752.34
1995,OH: Lima,3463.64
1996,OH: Lima,3955.96
1997,OH: Lima,3637.58
1998,OH: Lima,3880.23
1999,OH: Lima,4038.51
2000,OH: Lima,4358.0
2001,OH: Lima,4431.75
2002,OH: Lima,5616.03
2003,OH: Lima,5063.82
2004,OH: Lima,5216.19
2005,OH: Lima,4944.99
2006,OH: Lima,4762.94
2007,OH: Lima,4653.09
2008,OH: Lima,4626.97
2009,OH: Lima,4803.34
2010,OH: Lima,4660.19
2011,OH: Lima,5849.91
2012,OH: Lima,5174.2
2013,OH: Lima,4474.29
2014,OH: Lima,4517.82
2015,OH: Lima,4518.62
2016,OH: Lima,4650.6
2017,OH: Lima,5122.58
1977,OH: Springfield,2829.77
1978,OH: Springfield,2945.51
1979,OH: Springfield,3014.82
1980,OH: Springfield,2942.83
1981,OH: Springfield,2734.16
1982,OH: Springfield,2789.78
1983,OH: Springfield,2766.77
1984,OH: Springfield,2949.01
1985,OH: Springfield,3144.48
1986,OH: Springfield,3350.19
1987,OH: Springfield,3142.82
1988,OH: Springfield,3147.96
1989,OH: Springfield,3152.74
1990,OH: Springfield,3268.77
1991,OH: Springfield,3447.8
1992,OH: Springfield,3569.88
1993,OH: Springfield,3731.96
1994,OH: Springfield,3677.98
1995,OH: Springfield,3960.46
1996,OH: Springfield,3698.21
1997,OH: Springfield,3690.43
1998,OH: Springfield,3819.55
1999,OH: Springfield,4169.7
2000,OH: Springfield,4239.92
2001,OH: Springfield,4355.26
2002,OH: Springfield,4657.22
2003,OH: Springfield,4936.43
2004,OH: Springfield,5216.4
2005,OH: Springfield,5173.84
2006,OH: Springfield,5087.05
2007,OH: Springfield,5812.01
2008,OH: Springfield,6053.43
2009,OH: Springfield,4909.72
2010,OH: Springfield,4727.85
2011,OH: Springfield,4750.52
2012,OH: Springfield,4628.52
2013,OH: Springfield,4328.85
2014,OH: Springfield,4215.25
2015,OH: Springfield,4363.47
2016,OH: Springfield,4249.47
2017,OH: Springfield,4240.43
1977,OH: Toledo,3200.34
1978,OH: Toledo,3360.26
1979,OH: Toledo,3394.71
1980,OH: Toledo,3164.78
1981,OH: Toledo,3175.63
1982,OH: Toledo,3343.59
1983,OH: Toledo,3251.94
1984,OH: Toledo,3508.6
1985,OH: Toledo,3704.03
1986,OH: Toledo,3678.5
1987,OH: Toledo,3801.82
1988,OH: Toledo,3933.57
1989,OH: Toledo,3981.62
1990,OH: Toledo,3854.44
1991,OH: Toledo,3788.28
1992,OH: Toledo,3996.47
1993,OH: Toledo,4191.31
1994,OH: Toledo,4170.22
1995,OH: Toledo,4207.03
1996,OH: Toledo,4334.1
1997,OH: Toledo,4567.0
1998,OH: Toledo,4742.08
1999,OH: Toledo,4823.62
2000,OH: Toledo,5045.55
2001,OH: Toledo,5204.0
2002,OH: Toledo,5389.62
2003,OH: Toledo,5354.55
2004,OH: Toledo,5543.85
2005,OH: Toledo,5466.94
2006,OH: Toledo,5970.56
2007,OH: Toledo,6359.06
2008,OH: Toledo,5860.07
2009,OH: Toledo,5730.28
2010,OH: Toledo,5570.02
2011,OH: Toledo,5385.98
2012,OH: Toledo,5394.99
2013,OH: Toledo,5357.32
2014,OH: Toledo,5274.46
2015,OH: Toledo,5043.99
2016,OH: Toledo,5056.83
2017,OH: Toledo,5240.39
1977,OH: Warren,3034.47
1978,OH: Warren,3450.0
1979,OH: Warren,3195.44
1980,OH: Warren,3220.54
1981,OH: Warren,3124.18
1982,OH: Warren,2861.15
1983,OH: Warren,3100.71
1984,OH: Warren,3214.05
1985,OH: Warren,3309.2
1986,OH: Warren,3447.33
1987,OH: Warren,3480.84
1988,OH: Warren,3517.27
1989,OH: Warren,3475.49
1990,OH: Warren,3683.8
1991,OH: Warren,3691.78
1992,OH: Warren,3719.83
1993,OH: Warren,4199.91
1994,OH: Warren,3791.37
1995,OH: Warren,3909.6
1996,OH: Warren,3939.67
1997,OH: Warren,3969.62
1998,OH: Warren,4041.28
